NCO_name,concept_id,concept_name
Atopic dermatitis,4033671,Photosensitive atopic dermatitis
Atopic dermatitis,4066382,Atopic neurodermatitis
Atopic dermatitis,4080927,Erythrodermic atopic dermatitis
Atopic dermatitis,4080928,Follicular atopic dermatitis
Atopic dermatitis,4080929,Pruriginous atopic dermatitis
Atopic dermatitis,4206125,Chronic lichenified atopic dermatitis
Atopic dermatitis,4290734,Flexural atopic dermatitis
Atopic dermatitis,4290735,Discoid pattern atopic hand dermatitis
Atopic dermatitis,4290736,Prurigo pattern atopic dermatitis
Atopic dermatitis,4290737,Atopic dermatitis aggravated by type 1 immune reaction
Atopic dermatitis,4290738,Xerosis due to atopic dermatitis
Atopic dermatitis,4290740,Atopic dermatitis of eyelid
Atopic dermatitis,4297478,Impetiginized atopic dermatitis
Atopic dermatitis,4296190,Atopic dermatitis of scalp
Atopic dermatitis,4296191,Cheilitis due to atopic dermatitis
Atopic dermatitis,4296192,Childhood atopic dermatitis
Atopic dermatitis,4296193,Adult atopic dermatitis
Atopic dermatitis,4297362,Adult atopic dermatitis persistent from childhood
Atopic dermatitis,4298597,Generalized atopic dermatitis
Atopic dermatitis,4298598,Atopic dermatitis of face
Atopic dermatitis,4298599,Infantile atopic dermatitis
Atopic dermatitis,4298600,Adult atopic dermatitis recurrent in adult life
Atopic dermatitis,4298601,Adult atopic dermatitis commencing in adult life
Atopic dermatitis,40482226,Atopic dermatitis due to animal dander
Atopic dermatitis,4033672,Constitutional eczema of hands and feet
Atopic dermatitis,4221831,Acute-on-chronic vesicular eczema of hands and feet
Atopic dermatitis,4291279,Constitutional predisposition as co-factor in eczema
Atopic dermatitis,4223641,Acute constitutional hand eczema
Atopic dermatitis,4033770,Constitutional fingertip eczema
Atopic dermatitis,37110589,Exacerbation of constitutional dermatitis due to occupation
Atopic dermatitis,4223498,Chronic vesicular eczema of hands and feet
Atopic dermatitis,4221829,Acute vesicular eczema of hand
Atopic dermatitis,4223477,Vesicular hand eczema
Atopic dermatitis,4080932,Acute podopompholyx
Atopic dermatitis,4080931,Constitutional discoid hand eczema
Atopic dermatitis,4223478,Chronic constitutional hand eczema
Atopic dermatitis,37203896,Acute vesicular eczema of foot
Atopic dermatitis,4066727,Besnier's prurigo
Atopic dermatitis,4297494,Acute constitutional eczema
Atopic dermatitis,4031634,Constitutional eczema of foot
Atopic dermatitis,4077063,O/E - pompholyx
Atopic dermatitis,4309200,Allergic inhalant dermatitis
Atopic dermatitis,4290745,Chronic relapsing vesiculosquamous hand eczema
Atopic dermatitis,4031017,Chronic podopompholyx
Atopic dermatitis,4239209,Allergic dermatitis due to bite of Ctenocephalides canis
Atopic dermatitis,4221832,Acute-on-chronic vesicular eczema of hands
Atopic dermatitis,4297495,Chronic constitutional eczema
Atopic dermatitis,3654806,Eczema coxsackium
Atopic dermatitis,4067178,Podopompholyx
Atopic dermatitis,4223639,Chronic vesicular eczema of hands
Atopic dermatitis,4031016,Constitutional eczema of hand
Atopic dermatitis,4033769,Apron pattern of vesicular eczema of hands
Low back pain,194133,Low back pain
Low back pain,4059945,C/O - low back pain
Low back pain,4090551,Posterior compartment low back pain
Low back pain,4102129,Postural low back pain
Low back pain,4132891,Chronic low back pain
Low back pain,4132892,Acute low back pain
Low back pain,4133038,Myofascial pain syndrome of lower back
Low back pain,4149974,Mechanical low back pain
Low back pain,37108965,Low back pain co-occurrent and due to bilateral sciatica
Low back pain,37309624,Low back pain co-occurrent with neuralgia of left sciatic nerve
Low back pain,37310730,Chronic mechanical low back pain
Low back pain,45769909,Low back pain in pregnancy
Low back pain,46270414,Intractable low back pain
Low back pain,3654705,Pain in lumbar region on palpation
Low back pain,4133644,Lumbar segmental dysfunction
Low back pain,3654409,Pain in left lumbar region
Low back pain,4313439,Bertolotti's syndrome
Low back pain,4001450,Lumbago with sciatica
Low back pain,4150128,Lumbar facet joint pain
Low back pain,4180973,Lumbar spine painful on movement
Low back pain,763930,Herniation of lumbar intervertebral disc with sciatica
Low back pain,4145810,Lumbar ache - renal
Low back pain,36684460,Myofascial pain syndrome of lumbar spine
Low back pain,762280,Lumbago co-occurrent with right-side sciatica
Low back pain,4145006,Pain in lumbar spine
Low back pain,3654410,Pain in right lumbar region
Low back pain,4188350,Lumbago-sciatica due to displacement of lumbar intervertebral disc
Low back pain,2101955,"Back pain and function assessed, including all of the following: Pain assessment and functional status and patient history, including notation of presence or absence of  red flags  (warning signs) and assessment of prior treatment and response, and employ"
Low back pain,2102877,"Physical examination on the date of the initial visit for low back pain performed, in accordance with specifications (BkP)"
Low back pain,2108766,Instruction in therapeutic exercise with follow-up provided to patients during episode of back pain lasting longer than 12 weeks (BkP)
Low back pain,37020831,I have dressed more slowly than usual because of back pain in the last 2 weeks [STarT Back]
Low back pain,44808023,Low back pain clinical pathway
Low back pain,44789033,Lower back pain assessment
Epilepsy,374915,Localization-related epilepsy
Epilepsy,374924,Generalized convulsive epilepsy
Epilepsy,376680,Generalized non-convulsive epilepsy
Epilepsy,380378,Epilepsy
Epilepsy,439654,Partial epilepsy with impairment of consciousness
Epilepsy,762350,Intractable atypical absence epilepsy
Epilepsy,762728,"Benign myoclonic epilepsy in infancy, refractory"
Epilepsy,762731,"Myoclonic absence epilepsy, refractory"
Epilepsy,762732,"Myoclonic absence epilepsy, non-refractory"
Epilepsy,762733,"Childhood absence epilepsy, refractory"
Epilepsy,762734,"Childhood absence epilepsy, non-refractory"
Epilepsy,762758,"Juvenile absence epilepsy, refractory"
Epilepsy,762759,"Juvenile absence epilepsy, non-refractory"
Epilepsy,762787,"Benign occipital epilepsy of childhood - late onset, refractory"
Epilepsy,762788,"Benign occipital epilepsy of childhood - late onset, non-refractory"
Epilepsy,762805,"Severe myoclonic epilepsy in infancy, non-refractory"
Epilepsy,762806,"Severe myoclonic epilepsy in infancy, refractory"
Epilepsy,762814,"Temporal lobe epilepsy, non-refractory"
Epilepsy,762826,"Post-traumatic epilepsy, refractory"
Epilepsy,762827,"Post-traumatic epilepsy, non-refractory"
Epilepsy,762976,"Idiopathic generalized epilepsy, non-refractory"
Epilepsy,762981,"Benign childhood epilepsy with centrotemporal spikes, non-refractory"
Epilepsy,763041,"Juvenile myoclonic epilepsy, non-refractory"
Epilepsy,763308,"Myoclonic astatic epilepsy, refractory"
Epilepsy,763309,"Myoclonic astatic epilepsy, non-refractory"
Epilepsy,763526,"Autosomal dominant nocturnal frontal lobe epilepsy, refractory"
Epilepsy,763527,"Autosomal dominant nocturnal frontal lobe epilepsy, non-refractory"
Epilepsy,763655,"Generalized epilepsy with febrile seizures plus, refractory"
Epilepsy,763656,"Generalized epilepsy with febrile seizures plus, non-refractory"
Epilepsy,764684,Temporal lobe epilepsy with mesial temporal sclerosis
Epilepsy,765786,"Benign myoclonic epilepsy in infancy, non-refractory"
Epilepsy,765787,"Generalized convulsive epilepsy, non-refractory"
Epilepsy,765908,"Benign childhood epilepsy with centrotemporal spikes, refractory"
Epilepsy,1340323,Exacerbation of epilepsy
Epilepsy,3655274,Epilepsy due to infectious encephalitis
Epilepsy,3655276,Epilepsy due to infectious meningitis
Epilepsy,3655285,Epilepsy due to neonatal central nervous system infection
Epilepsy,3657974,Scar epilepsy
Epilepsy,4009655,Extratemporal epilepsy
Epilepsy,4037145,Epilepsy resolved
Epilepsy,4043404,Benign frontal epilepsy of childhood
Epilepsy,4043405,Benign occipital epilepsy of childhood - early onset variant
Epilepsy,4043406,Primary inherited reading epilepsy
Epilepsy,4043408,Lateral temporal epilepsy
Epilepsy,4043409,Orbitofrontal epilepsy
Epilepsy,4043410,Opercular epilepsy
Epilepsy,4043413,Myoclonic astatic epilepsy
Epilepsy,4043549,Symptomatic myoclonic epilepsy
Epilepsy,4043550,Severe myoclonic epilepsy in infancy
Epilepsy,4043551,Epilepsy with continuous spike wave during slow-wave sleep
Epilepsy,4043552,Secondary reading epilepsy
Epilepsy,4043554,Drug-induced epilepsy
Epilepsy,4043555,Narcotic withdrawal epilepsy
Epilepsy,4043556,Toothbrushing epilepsy
Epilepsy,4044220,Anterior frontopolar epilepsy
Epilepsy,4044221,Localization-related symptomatic epilepsy with specific precipitant
Epilepsy,4044222,Hemiplegia-hemiconvulsion-epilepsy syndrome
Epilepsy,4044223,Myoclonic epilepsy of early childhood
Epilepsy,4044225,Myoclonic absence epilepsy
Epilepsy,4044227,Myoclonic epilepsy with ragged red fibers
Epilepsy,4044229,Nocturnal epilepsy
Epilepsy,4044078,Benign psychomotor epilepsy of childhood
Epilepsy,4044079,Benign atypical partial epilepsy in childhood
Epilepsy,4044080,Childhood epilepsy with occipital paroxysms
Epilepsy,4044081,Benign occipital epilepsy of childhood - late onset variant
Epilepsy,4044082,Localization-related symptomatic epilepsy
Epilepsy,4044083,Amygdalo-hippocampal epilepsy
Epilepsy,4044084,Supplementary motor epilepsy
Epilepsy,4046218,Epilepsy undetermined whether focal or generalized
Epilepsy,4046221,Eating epilepsy
Epilepsy,4046222,Decision-making epilepsy
Epilepsy,4046223,Aquagenic epilepsy
Epilepsy,4046206,Parietal lobe epilepsy
Epilepsy,4046207,Occipital lobe epilepsy
Epilepsy,4046210,Juvenile absence epilepsy
Epilepsy,4046211,Cryptogenic generalized epilepsy
Epilepsy,4046111,Rhinencephalic epilepsy
Epilepsy,4047895,Localization-related cryptogenic epilepsy
Epilepsy,4047897,Epilepsy with grand mal seizures on awakening
Epilepsy,4047900,Cryptogenic myoclonic epilepsy
Epilepsy,4047901,Idiopathic myoclonic epilepsy
Epilepsy,4047903,Menstrual epilepsy
Epilepsy,4047904,Writing epilepsy
Epilepsy,4047907,Self-induced non-photosensitive epilepsy
Epilepsy,4047888,Frontal lobe epilepsy
Epilepsy,4047889,Cingulate epilepsy
Epilepsy,4047890,Dorsolateral epilepsy
Epilepsy,4048424,Benign focal epilepsy of childhood
Epilepsy,4055361,Generalized epilepsy
Epilepsy,4101742,Benign myoclonic epilepsy in infancy
Epilepsy,4101744,Visual reflex epilepsy
Epilepsy,4101747,Localization-related(focal)(partial)idiopathic epilepsy and epileptic syndromes with seizures of localized onset
Epilepsy,4102345,Temporal lobe epilepsy
Epilepsy,4102347,Cursive (running) epilepsy
Epilepsy,4104855,Psychosensory epilepsy
Epilepsy,4104856,Mesiobasal limbic epilepsy
Epilepsy,4104858,Somatosensory epilepsy
Epilepsy,4104859,Partial epilepsy with autonomic symptoms
Epilepsy,4123240,"Triple X syndrome, epilepsy, and hypogammaglobulinemia"
Epilepsy,4133780,Stress-induced epilepsy
Epilepsy,4139559,Motor epilepsy
Epilepsy,4145896,"Jacksonian, focal or motor epilepsy"
Epilepsy,4147501,Progressive myoclonic epilepsy
Epilepsy,4147503,Motor cortex epilepsy
Epilepsy,4150299,Localization-related idiopathic epilepsy
Epilepsy,4171694,Centrencephalic epilepsy
Epilepsy,4176652,Alcohol-induced epilepsy
Epilepsy,4179936,Childhood absence epilepsy
Epilepsy,4185733,Benign Rolandic epilepsy
Epilepsy,4194366,Reflex epilepsy
Epilepsy,4213017,Visual epilepsy
Epilepsy,4216711,Symptomatic generalized epilepsy
Epilepsy,4232071,Tonic-clonic epilepsy
Epilepsy,4233042,Epilepsy confirmed
Epilepsy,4261957,Psychomotor epilepsy
Epilepsy,4267274,Juvenile myoclonic epilepsy
Epilepsy,4274575,Idiopathic generalized epilepsy
Epilepsy,4309257,Refractory localization-related epilepsy
Epilepsy,4310999,"Epilepsy, not refractory"
Epilepsy,4312246,Refractory frontal lobe epilepsy
Epilepsy,4314174,Refractory occipital lobe epilepsy
Epilepsy,4314726,Refractory parietal lobe epilepsy
Epilepsy,4316060,Photogenic epilepsy
Epilepsy,4317514,Visceral epilepsy
Epilepsy,4326435,Post-traumatic epilepsy
Epilepsy,4333672,Limbic epilepsy personality syndrome
Epilepsy,35607971,"Pachygyria, intellectual disability, epilepsy syndrome"
Epilepsy,35608023,Familial focal epilepsy with variable foci
Epilepsy,35622037,Progressive myoclonic epilepsy with dystonia
Epilepsy,35622175,Hot water reflex epilepsy
Epilepsy,35622261,Startle epilepsy
Epilepsy,35622254,Thinking epilepsy
Epilepsy,35622869,"Focal epilepsy, intellectual disability, cerebro-cerebellar malformation syndrome"
